Image,Object ID,Object type,Name,Classification,Parent,ROI,Centroid X µm,Centroid Y µm,Nucleus: Area,Nucleus: Perimeter,Nucleus: Circularity,Nucleus: Max caliper,Nucleus: Min caliper,Nucleus: Eccentricity,Nucleus: Channel 1 mean,Nucleus: Channel 1 sum,Nucleus: Channel 1 std dev,Nucleus: Channel 1 max,Nucleus: Channel 1 min,Nucleus: Channel 1 range,Nucleus: Channel 2 mean,Nucleus: Channel 2 sum,Nucleus: Channel 2 std dev,Nucleus: Channel 2 max,Nucleus: Channel 2 min,Nucleus: Channel 2 range,Nucleus: Channel 3 mean,Nucleus: Channel 3 sum,Nucleus: Channel 3 std dev,Nucleus: Channel 3 max,Nucleus: Channel 3 min,Nucleus: Channel 3 range,Nucleus: Channel 4 mean,Nucleus: Channel 4 sum,Nucleus: Channel 4 std dev,Nucleus: Channel 4 max,Nucleus: Channel 4 min,Nucleus: Channel 4 range
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,ff25009f-1af4-4371-9a61-b41c522bc4bb,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,98.53,123.55,75.8654,32.1849,0.9203,11.8865,8.5367,0.6383,35.6542,8557,9.5961,56,19,37,2.3625,567,0.8568,5,0,5,6.8375,1641,1.4646,11,3,8,15.925,3822,4.4883,28,7,21
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,2381199e-e61d-44a0-a12e-f1d75704ece8,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,23.32,124.91,66.5033,30.0476,0.9256,10.3102,8.4387,0.6208,70.6143,14829,30.4527,159,15,144,5.619,1180,3.0116,13,0,13,8.5952,1805,4.7313,24,0,24,42.6286,8952,11.7284,73,11,62
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,fcfb90e9-3d20-4109-94a2-80cadd7a9eea,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,124.07,125.17,74.2512,31.2778,0.9538,11.228,9.0333,0.5916,72.7229,16799,65.6617,204,8,196,3.7879,875,2.1189,12,0,12,7.0996,1640,1.9255,14,2,12,7.1039,1641,2.366,23,4,19
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,1079bfdf-5cfa-4ed2-bbd3-d5850d700725,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,177.1,125.14,72.637,31.7856,0.9035,11.3665,8.6339,0.6163,72.5885,16405,32.0521,189,23,166,2.823,638,1.6585,8,0,8,9.4735,2141,5.0325,23,1,22,42.8717,9689,10.204,64,19,45
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,9b4c28c0-ed7b-49f9-bafb-0eff4a209f6b,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,87.89,125.07,41.6452,23.1685,0.9749,7.9556,6.4919,0.5529,34.1298,4471,9.6718,55,14,41,2.6718,350,0.8543,5,1,4,6.458,846,1.1849,10,4,6,6.9389,909,1.5628,10,4,6
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,3a2198a6-7616-4f46-8ed9-ff99ab820e57,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,228.83,126.87,58.4325,28.4497,0.9072,10.0204,7.7469,0.5811,82.5161,15348,40.2132,211,32,179,4.2473,790,2.3488,10,0,10,7.2419,1347,3.6348,24,1,23,36.1237,6719,13.6576,64,5,59
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,b89fe8ed-b3c9-464d-8615-f8f269ef7b93,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,246.81,127.4,40.0311,23.4925,0.9115,7.7575,7.0491,0.2263,35.0156,4482,7.0521,58,20,38,2.6094,334,1.7534,8,0,8,6.6484,851,3.8076,20,1,19,32.8359,4203,9.1245,51,6,45
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,71b60cf5-1523-4567-83f9-d4fdcc2a2a39,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,1.591,128.8,20.3384,18.026,0.7865,7.3002,3.8823,0.8052,87.3485,5765,36.0229,167,29,138,4.7879,316,3.155,12,0,12,12.1818,804,4.6999,26,4,22,42.2727,2790,29.9767,138,15,123
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,710ea0c3-3493-4df9-b390-b4204e3e3dcc,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,281.6,129.22,32.9288,23.3952,0.756,9.4751,5.515,0.7599,107.3396,11378,45.1395,216,42,174,3.8774,411,2.2198,10,0,10,5.4906,582,2.7229,15,1,14,12.5849,1334,4.2468,23,4,19
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,0497b2f1-6192-43c6-b3dd-e8cef9991516,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,260.26,133.99,128.164,50.8667,0.6225,20.4918,9.6112,0.912,74.0602,29550,29.3577,204,21,183,2.9298,1169,1.7436,8,0,8,8.5539,3413,4.4577,29,1,28,21.2556,8481,7.8118,48,3,45
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,9639ae64-77fb-4c0c-8300-ac4a7734b607,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,209.57,133.35,95.5581,44.4746,0.6071,16.4399,9.6489,0.8557,87.1824,25806,33.3439,198,33,165,3.7534,1111,2.0757,10,0,10,10.9865,3252,5.8466,36,2,34,42.8277,12677,20.678,74,0,74
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,6958ed8b-d5b8-4e8e-a445-463925bb3f5b,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,87.76,133.11,30.0233,20.3804,0.9083,7.5123,4.8387,0.7718,36.25,3480,14.799,71,11,60,2.25,216,0.8584,5,1,4,6.3125,606,1.1726,9,4,5,8.1667,784,2.582,15,4,11
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,a18bd181-88b2-4db1-9432-3e844c4909ee,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,49.57,134.01,31.3146,21.2137,0.8744,7.8007,5.1183,0.7474,45.5882,4650,10.1974,67,24,43,6.3529,648,1.7724,10,3,7,10.402,1061,3.9433,21,2,19,37.2451,3799,18.7418,78,6,72
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,9978856c-2936-4fc2-bed8-af5c3b1c9955,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,8.937,135.81,86.196,35.5932,0.855,13.3082,9.1588,0.7124,81.8168,22336,30.7015,173,33,140,3.685,1006,2.7068,11,0,11,7.4579,2036,3.7366,18,0,18,42.1795,11515,12.7885,68,12,56
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,0e64e4f5-cfe8-4eb1-b251-e1341b1e37b3,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,94.74,135.04,42.2909,23.6998,0.9462,7.8848,6.8182,0.2928,46.4737,6181,17.0167,96,15,81,4.1278,549,2.2136,12,1,11,8.3383,1109,2.1245,15,5,10,7.1353,949,2.2623,15,3,12
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,13d346b3-83d8-4cc3-8cf6-3a07c7925dae,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,113.28,135.98,42.2909,24.6107,0.8774,8.5626,6.5427,0.6857,25.8889,3495,9.8258,61,11,50,2.8,378,1.6336,7,0,7,7.4148,1001,2.4262,18,2,16,21.9778,2967,9.6254,62,6,56
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,3395f5b7-d1c6-4bbe-879f-0bc072266f7b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,158.06,135.62,68.4402,30.7506,0.9095,10.4341,9.0396,0.3567,57.5253,12483,27.7734,168,17,151,3.7097,805,2.1068,12,0,12,6.6728,1448,3.2701,16,0,16,39.2719,8522,12.3421,73,9,64
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,f4d362e4-0e2a-4b5d-9cb9-b63c61056662,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,226.92,136.26,73.9284,32.3193,0.8894,11.9223,7.9635,0.7484,69.9607,16021,29.8342,201,23,178,3.6769,842,2.0045,12,0,12,11.7904,2700,5.3369,35,1,34,39.1747,8971,11.7453,68,16,52
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,78572240-3d1b-4958-874e-d88cfd37c35a,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,236.19,137.71,76.8339,34.8998,0.7927,12.5324,8.0759,0.7698,80.8908,19252,32.7815,196,33,163,2.605,620,1.9344,10,0,10,9.395,2236,5.2591,31,0,31,42.0924,10018,9.3149,63,15,48
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,55bc3d1f-28e2-4351-a6e2-20ad4c7cfbd8,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,62.2,140.49,120.7389,42.6198,0.8353,15.9738,9.7919,0.8082,82.8435,31232,36.0503,195,26,169,11.8992,4486,2.6297,21,3,18,20.8276,7852,5.7055,39,7,32,45.4005,17116,18.3816,87,11,76
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,e77e9b4f-b5e3-4d54-ba55-805fab4d83d9,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,171.56,141.26,99.1092,40.1007,0.7745,15.6785,9.251,0.8169,74.254,23093,31.5709,180,20,160,3.7685,1172,2.2284,10,0,10,9.9678,3100,5.0166,29,1,28,19.2122,5975,8.9572,97,1,96
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,a6558772-33fb-4c0a-bd6a-6e9e4c9f9217,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,185.07,142.45,96.5266,39.5397,0.7759,15.0766,8.5789,0.8256,85.4641,26152,34.4312,181,25,156,4.049,1239,2.1289,12,0,12,9.9575,3047,5.3569,35,1,34,38.3431,11733,11.868,73,4,69
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,51fe92d0-1486-49cd-ab63-446e81821c82,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,23.14,140.52,89.1014,35.3116,0.898,12.503,9.0321,0.7091,83.8036,23465,40.5343,191,23,168,3.325,931,2.5141,10,0,10,7.9714,2232,3.7502,21,1,20,31.475,8813,18.1848,68,1,67
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,568062de-3005-41f6-a65e-73f00e8a803d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,39.79,141.1,62.6293,28.3026,0.9825,9.541,8.551,0.3984,88.6,17277,51.8216,193,10,183,2.7897,544,2.2549,10,0,10,6.2513,1219,3.5309,20,0,20,19.5641,3815,9.3323,48,1,47
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,4404de88-30e2-4468-948c-5cf188fdb38e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,278.19,146.7,93.9439,41.2997,0.6921,16.45,8.6835,0.8475,79.3966,23422,35.2393,222,32,190,3.8915,1148,2.5452,12,0,12,8.9458,2639,4.7255,33,1,32,36.2102,10682,17.0433,83,4,79
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,bfb7c5ba-b30b-40a9-a5ca-20142ccd70ed,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,212.26,144.68,58.7553,28.046,0.9387,9.4269,7.8109,0.5145,87.8804,16170,43.2317,218,24,194,9.5217,1752,2.0644,15,4,11,12.0489,2217,6.0384,30,1,29,30.3641,5587,10.1272,61,5,56
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,7cc0eb20-2953-4182-97fb-a6672c88b245,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,124.01,146.35,68.7631,29.8296,0.9711,10.3354,8.6326,0.5549,59.1023,12707,26.9847,170,20,150,5.414,1164,2.66,14,0,14,7.4884,1610,3.7812,20,1,19,20.6651,4443,3.6262,27,9,18
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,acfb3139-f1b7-430f-a119-efc63fb96760,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,199.88,148.36,110.4083,41.7004,0.7979,15.8627,8.9107,0.8457,81.1715,27923,28.4922,193,37,156,4.1628,1432,2.6742,12,0,12,8.6134,2963,4.4766,24,0,24,37.8692,13027,15.3099,67,8,59
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,7d044ebb-26cd-4b5c-8a57-7ffc9f32b204,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,262.96,148.77,96.2037,36.1948,0.9228,11.8307,10.591,0.3665,99.0629,29917,33.1516,205,42,163,4.0464,1222,2.468,11,0,11,8.8013,2658,4.2793,27,0,27,48.1523,14542,10.2696,70,14,56
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,901e3f07-e283-4862-8374-b1f4bb889eea,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,94.24,149.24,88.1329,34.1434,0.95,11.5651,10.264,0.4087,47.8182,13150,28.2461,163,11,152,3.8982,1072,2.1908,11,0,11,7.9564,2188,2.6037,17,3,14,19.6873,5414,5.2691,34,7,27
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,0889665a-6984-47ac-9fb4-a4ff4ed3c04f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,235.37,151.19,73.6055,33.6325,0.8177,12.4607,8.4292,0.7329,60.0346,13868,20.3833,143,25,118,2.71,626,1.9578,9,0,9,10.0823,2329,5.4587,40,1,39,31.1299,7191,7.3945,52,14,38
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,5990adcf-ccf3-44a4-8442-1961ae6edea9,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,4.096,149.51,47.779,25.9644,0.8906,8.4801,7.4552,0.3921,63.9933,9599,26.4442,156,28,128,3.18,477,2.063,8,0,8,8.3,1245,4.1624,26,1,25,25.44,3816,9.7654,58,10,48
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,65b59d9e-205f-4c2f-9425-75bae3133690,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,51.45,157.45,147.2111,49.9863,0.7404,19.1142,10.2631,0.8603,84.6364,39102,40.2468,192,19,173,4.671,2158,2.5629,13,0,13,9.2511,4274,4.7334,27,1,26,39.21,18115,17.6917,83,3,80
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,c9c1eb1c-74c7-43c9-91a7-d57348317645,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,150.61,152.76,67.1489,31.7481,0.8372,11.8039,8.3284,0.6514,63.0563,13431,30.4853,175,24,151,2.9812,635,1.8092,9,0,9,7.6995,1640,3.9411,19,0,19,24.662,5253,7.1168,42,3,39
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,4cda1a13-2fff-4eda-8bce-7c80e44557c6,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,136.24,154.38,80.0622,32.7341,0.9389,10.8317,9.8009,0.3704,92.0436,23195,32.9697,181,28,153,3.3254,838,2.3611,11,0,11,9.3929,2367,4.3209,30,1,29,42.1508,10622,9.9333,89,11,78
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,cc10430f-682e-486d-869c-5564eea5d90e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,111.16,156.01,90.0699,35.2894,0.9089,11.8161,9.8664,0.5615,51.0248,14389,25.4048,160,19,141,6.4574,1821,3.4754,13,0,13,10.5461,2974,5.444,28,1,27,25.922,7310,6.7075,64,11,53
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,9d01b678-5434-4671-998a-68fa57143056,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,29.25,155.54,50.3617,26.886,0.8755,9.7729,7.0534,0.6833,46.044,7321,17.2066,118,20,98,2.5283,402,1.9153,10,0,10,7.2201,1148,3.5944,21,1,20,45.1698,7182,7.7942,61,26,35
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,9989d62e-d1bc-410a-9041-71ebf920b22c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,249.13,156.39,52.2987,26.2299,0.9552,8.923,7.623,0.3776,69.6506,11562,23.742,126,22,104,2.0602,342,1.6207,7,0,7,8.8193,1464,4.6817,27,1,26,36.4819,6056,6.4721,52,22,30
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,82409572-552d-489f-9a79-93d8956bb284,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,7.499,161.03,61.0151,29.0692,0.9074,10.0258,8.0631,0.5887,53.1789,10104,25.7057,155,26,129,3.1421,597,2.064,10,0,10,9.5105,1807,3.7413,21,1,20,18.4053,3497,6.1926,31,6,25
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,ec38c929-6eef-4ff9-8b4c-67365d1913f5,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,70.11,161.52,48.7475,25.2119,0.9637,8.6394,7.425,0.5188,43.5226,6746,13.3389,94,18,76,4.8581,753,3.4178,16,0,16,13.9355,2160,4.0639,26,7,19,58.4452,9059,10.5886,78,25,53
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,af02de6b-474a-465e-b0ec-1f4d1a1ff685,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,278.56,161.98,70.0544,30.0755,0.9732,10.5891,8.5679,0.5379,77.2922,16927,30.0502,209,35,174,2.5525,559,1.7029,8,0,8,8.411,1842,4.3825,27,1,26,36.5297,8000,10.3509,60,14,46
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,a5dcfe85-edde-46a0-98b1-fcab97a96641,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,156.88,164.76,146.8882,49.6732,0.7481,17.7069,12.4779,0.7376,74.07,33850,27.6516,177,27,150,4.1597,1901,2.1189,11,0,11,10.2495,4684,4.9328,44,0,44,32.8074,14993,10.5276,68,5,63
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,17c12afc-e45f-4ced-8cd1-dee430103a60,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,202.26,163.67,108.1485,41.1692,0.8018,16.264,8.3167,0.8578,61.6528,20777,20.9403,156,28,128,5.8012,1955,4.3211,17,0,17,8.9258,3008,4.6519,28,1,27,41.549,14002,8.7925,68,14,54
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,0f0b7281-bdd6-4ea0-a4c7-448968592192,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,227.76,164.71,130.101,46.4686,0.7571,18.2037,9.9023,0.8552,64.1936,25870,28.7904,174,22,152,2.9082,1172,1.8227,8,0,8,9.9926,4027,5.5137,36,1,35,40.9156,16489,8.6106,61,20,41
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,5a652e53-589d-4062-92e9-f0764292a2e1,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,255.55,163.21,38.0941,24.1341,0.8219,8.2977,6.8068,0.5784,65.0813,8005,21.4578,142,31,111,3.8618,475,2.0895,9,0,9,7.4146,912,4.413,23,1,22,18.2927,2250,4.5462,35,10,25
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,5360e55e-8188-4385-a598-647a80a1f910,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,79.31,165.55,72.3142,31.4349,0.9196,10.5288,9.5224,0.4117,39.5089,8929,16.5809,106,14,92,3.0354,686,1.9134,12,0,12,7.0929,1603,2.4577,18,2,16,19.969,4513,8.9186,59,7,52
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,402f6354-1c7c-464d-baa3-b22acbc526a6,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,25.43,171.45,106.5343,51.0791,0.5131,20.9009,8.4479,0.9361,78.8234,26327,56.8418,194,8,186,3.2695,1092,2.0118,9,0,9,7.0749,2363,4.0777,25,0,25,16.1587,5397,14.5386,58,1,57
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,bf353878-aa8b-4c73-be28-943ebe8d85a9,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,40.19,166.75,79.4165,33.4253,0.8932,12.323,8.8842,0.6728,76.2932,18997,31.5011,177,24,153,3.1606,787,1.9067,9,0,9,7.1687,1785,3.9015,25,0,25,39.8072,9912,8.7424,55,20,35
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,6f107de9-708f-4176-a956-63dc70564960,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,16.33,167.09,59.0781,27.9767,0.9485,9.2929,8.1368,0.3697,74.6811,13816,29.0723,184,31,153,2.9243,541,1.9096,9,0,9,6.0108,1112,3.7242,18,1,17,34.6108,6403,10.0882,90,17,73
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,5c47f388-a197-441d-bfac-c27af0642c2f,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,142.01,167.74,66.5033,30.6183,0.8914,11.6605,7.5947,0.7517,104.3606,21707,50.6701,193,14,179,3.6298,755,2.1897,9,0,9,6.2644,1303,3.5756,16,0,16,9.875,2054,7.9201,87,3,84
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,b2e72209-f748-4d34-b07d-e0d746ed9b0c,Detection,,Ctip2-: Cux1-: RORB-,Annotation,Polygon,106.94,171.1,78.448,35.2663,0.7926,12.5091,9.3882,0.6919,25.8032,6425,6.9193,66,17,49,3.2249,803,1.6697,11,0,11,10.6265,2646,3.7815,35,3,32,18.8916,4704,6.8639,47,5,42
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,d07a41e5-383e-439a-b4ab-e6cdf2383316,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,258.75,172.86,92.6526,36.9635,0.8522,12.9229,10.2147,0.5167,66.4655,19275,23.811,189,36,153,2.9172,846,2.0529,11,0,11,7.0828,2054,4.2573,37,1,36,29.9552,8687,9.0928,54,11,43
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,cd22cdee-8c46-44ae-a90b-4c967699d370,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,270.23,173.27,70.7001,31.8305,0.8769,11.7062,8.8613,0.5489,64.0356,14408,25.7453,196,35,161,2.2978,517,1.5854,8,0,8,9.0356,2033,4.6212,25,1,24,50.6444,11395,13.2331,77,23,54
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,ed3f9a11-ce5f-44fb-9429-69426e94cb9f,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,91.47,175.36,116.2193,46.485,0.6759,17.6334,9.8346,0.8559,34.9106,12882,11.8997,93,15,78,3.2683,1206,2.1859,11,0,11,7.0461,2600,3.2639,18,1,17,29.1491,10756,12.4565,80,4,76
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,2949cb89-d77a-4650-8d11-a3092d6dc03c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,246.57,176.08,80.7078,32.615,0.9534,11.3487,9.401,0.5082,70.9881,17889,27.4269,187,23,164,2.3254,586,1.4901,8,0,8,8.8889,2240,5.0159,27,1,26,39.8294,10037,7.325,56,14,42
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,90f70f1b-6fda-40d0-a326-361c75050b5b,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,64.73,177.93,98.4635,37.6282,0.8739,12.9659,10.3102,0.5516,81.4542,24925,28.3438,181,29,152,4.4183,1352,2.7392,11,0,11,16.0752,4919,5.4674,36,5,31,66.1667,20247,24.0006,102,9,93
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,b9af5ff2-33f8-4491-b795-4a621aa7ca5d,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,189.13,177.69,83.9361,36.7853,0.7795,13.7134,8.4698,0.8071,76.5833,20218,27.9369,208,27,181,3.0833,814,1.7113,8,0,8,6.2955,1662,4.1543,27,0,27,29.8902,7891,19.1692,69,1,68
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,f29f4b94-2f25-46b4-84c5-300e1d540a9c,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,164.89,179.22,72.637,30.8627,0.9583,10.1572,9.0033,0.4042,62.8821,14400,29.9943,173,16,157,2.4105,552,1.3136,6,0,6,6.9345,1588,4.0793,23,0,23,23.6812,5423,5.5075,36,9,27
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,c517e406-0c79-4d2f-9fbf-cf17cfd47032,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,5.362,180.46,74.2512,31.9608,0.9134,10.5611,9.1476,0.3617,31.5776,7326,8.4348,67,18,49,2.5259,586,1.5871,9,0,9,8.2543,1915,4.2954,22,1,21,19.2543,4467,5.6346,40,6,34
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,a0e53666-0392-47ae-8b2c-f1e160dde6c6,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,203.15,181.33,86.5188,34.8339,0.896,11.8328,10.1425,0.4525,71.1434,19351,31.4823,209,24,185,2.5699,699,1.7038,8,0,8,7.6838,2090,4.8887,23,0,23,35.0919,9545,14.359,69,5,64
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,65fcb9d0-cc4d-44ca-92a6-88335723245e,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,219.41,181.16,64.5663,29.1497,0.9549,9.9678,8.6947,0.3549,91.2956,18533,34.322,199,33,166,2.1232,431,1.4071,6,0,6,6.6749,1355,3.7301,28,1,27,34.3892,6981,9.1268,57,5,52
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,b157853f-e5ca-4d9d-ac05-53c9bd581e48,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,273.79,182.01,44.8736,25.2754,0.8827,8.8717,7.0379,0.6176,57.6597,8303,22.5057,169,28,141,4.9722,716,1.8471,12,1,11,8.8611,1276,4.2486,23,2,21,25.125,3618,9.5989,57,6,51
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,c7ea84e5-ca3b-4964-be8a-e771e67637bf,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,140.3,182.73,64.8891,30.71,0.8646,10.7752,8.4638,0.6292,56.9563,11733,20.5121,132,25,107,2.9903,616,1.753,8,0,8,9.3689,1930,4.8308,38,2,36,37.6068,7747,8.0623,54,13,41
MAX_40720_5F_KO_S1R_Merged.tif_rotated.tif_subtracted.tif,312f12bc-1764-4468-8082-ad0343cad0ba,Detection,,Ctip2-: Cux1+: RORB-,Annotation,Polygon,174.4,188.45,99.1092,41.1728,0.7347,15.9943,7.5657,0.8976,84.7208,26094,51.2202,217,13,204,2.5812,795,1.2698,6,0,6,6.7792,2088,4.4747,31,0,31,20.3864,6279,12.4538,43,3,40
